经度,纬度,结果,取绝对值后,分级
116.2693243,39.9245189,0.186716949,0.186716949,1
116.2693214,39.92463372,-1.854991981,1.854991981,3
116.2693238,39.92473194,2.441888058,2.441888058,3
116.2693461,39.92481263,0.824304928,0.824304928,1
116.2693692,39.92488115,-5.496970188,5.496970188,5
116.2693756,39.92494366,-5.321418433,5.321418433,5
116.2693751,39.9250027,-5.203946979,5.203946979,5
116.2693753,39.9250612,-1.93811992,1.93811992,3
116.2693841,39.92512228,-3.435240593,3.435240593,4
116.2693782,39.92518247,-4.358423017,4.358423017,5
116.2693778,39.92523998,-3.458375609,3.458375609,4
116.2693797,39.92529572,-4.746741223,4.746741223,5
116.2693903,39.92535684,-2.62165496,2.62165496,3
116.2693872,39.92542711,-4.628078872,4.628078872,5
116.2693825,39.92550182,-5.463252551,5.463252551,5
116.2693798,39.92558188,-6.687526615,6.687526615,5
116.269374,39.92566758,-8.003938462,8.003938462,5
116.2693707,39.92575405,-8.18459391,8.18459391,5
116.2693654,39.92583699,-8.176523597,8.176523597,5
116.2693654,39.92591215,3.188107842,3.188107842,4
116.2693743,39.92597684,2.787315424,2.787315424,4
116.2693769,39.92603644,2.994815783,2.994815783,4
116.2693771,39.92609394,3.179209885,3.179209885,4
116.2693765,39.92614915,3.572313118,3.572313118,5
116.2693757,39.92620419,3.581059266,3.581059266,5
116.2693616,39.926262,3.044107846,3.044107846,4
116.2693694,39.92632723,3.522919366,3.522919366,5
116.2693578,39.92639617,2.875664106,2.875664106,4
116.2693533,39.9264663,3.527298337,3.527298337,5
116.2693523,39.92653487,3.559128458,3.559128458,5
116.2693419,39.92660187,3.136139506,3.136139506,4
116.2693373,39.92666708,-0.989781853,0.989781853,1
116.2693423,39.92673,2.28013575,2.28013575,3
116.2693423,39.92679108,3.296728597,3.296728597,4
116.2693399,39.92685423,3.210022996,3.210022996,4
116.269336,39.92692243,3.357552762,3.357552762,4
116.2693319,39.92699368,3.468793084,3.468793084,4
116.269317,39.92706575,3.320188696,3.320188696,4
116.2693099,39.92713741,2.959293232,2.959293232,4
116.2693018,39.92727788,-0.43639763,0.43639763,1
116.2692984,39.92734687,-6.764935868,6.764935868,5
116.2692959,39.92741517,-3.587510098,3.587510098,5
116.2693017,39.92748282,3.18406838,3.18406838,4
116.2693008,39.92755031,2.819482834,2.819482834,4
116.2692993,39.92761808,3.236006183,3.236006183,4
116.2692964,39.92768576,3.568693726,3.568693726,5
116.2692943,39.92775303,3.554452577,3.554452577,5
116.269291,39.92782058,3.184756787,3.184756787,4
116.2692868,39.92788814,2.444903383,2.444903383,3
116.2692822,39.92795592,1.738568589,1.738568589,3
116.2692785,39.92802427,1.64300208,1.64300208,2
116.2692722,39.92809285,1.492747229,1.492747229,2
116.2692665,39.92816167,-4.699658994,4.699658994,5
116.2692606,39.92823067,-5.4082858,5.4082858,5
116.2692384,39.92829899,-3.904155396,3.904155396,5
116.2692278,39.92836849,-1.291582605,1.291582605,2
116.2692214,39.92843857,-1.601500443,1.601500443,2
116.2692155,39.92850982,-1.515117451,1.515117451,2
116.2692096,39.92858332,-1.33450151,1.33450151,2
116.2692045,39.92865822,-1.653109729,1.653109729,2
116.2692088,39.92873474,0.846037008,0.846037008,1
116.2691943,39.92881271,3.239922472,3.239922472,4
116.2691843,39.92889345,3.085682863,3.085682863,4
116.2691755,39.92897663,2.772158757,2.772158757,4
116.2691675,39.92906318,2.935906561,2.935906561,4
116.2691586,39.92915345,2.639036152,2.639036152,3
116.2691544,39.92924578,3.449515797,3.449515797,4
116.2691467,39.92933731,2.950476315,2.950476315,4
116.2691398,39.92942724,0.952835959,0.952835959,1
116.2691257,39.92951625,0.274978104,0.274978104,1
116.2691166,39.92960735,0.349830347,0.349830347,1
116.2691164,39.9297016,-0.641658106,0.641658106,1
116.2691106,39.92979712,-7.639798857,7.639798857,5
116.2691091,39.92989667,-5.260005103,5.260005103,5
116.2691065,39.93000433,0.930857134,0.930857134,1
116.2691039,39.9301208,-6.608493335,6.608493335,5
116.2690987,39.93024595,-6.830689198,6.830689198,5
116.2690925,39.93037908,0.780658345,0.780658345,1
116.2690856,39.93051999,-2.303379202,2.303379202,3
116.2690786,39.93066857,0.25013279,0.25013279,1
116.2690675,39.93082149,3.081885331,3.081885331,4
116.2690413,39.9309764,3.355753301,3.355753301,4
116.2690165,39.93113528,2.717410132,2.717410132,4
116.2689895,39.93129759,2.929458727,2.929458727,4
116.268965,39.93146384,-2.153147865,2.153147865,3
116.2689425,39.93163418,0.12008143,0.12008143,1
116.2689092,39.9318086,1.303091365,1.303091365,2
116.2688804,39.9319848,-1.715234816,1.715234816,3
116.2688678,39.93216307,-1.139516951,1.139516951,1
116.2688538,39.9323457,-0.454764103,0.454764103,1
116.2688329,39.93253147,-0.014472908,0.014472908,1
116.2688087,39.9327193,-1.111824945,1.111824945,1
116.2687836,39.93290774,-1.555858122,1.555858122,2
116.2687518,39.93309627,-0.669713683,0.669713683,1
116.2687156,39.93328402,-2.283172912,2.283172912,3
116.2686829,39.93347132,2.629160707,2.629160707,3
116.2686554,39.93365715,2.890505005,2.890505005,4
116.2686239,39.93384168,2.655277518,2.655277518,4
116.2686015,39.93421131,2.560541394,2.560541394,3
116.2685868,39.93439469,1.621115829,1.621115829,2
116.2685799,39.93457646,-1.788419833,1.788419833,3
116.2685716,39.93475423,-3.782624207,3.782624207,5
116.2685637,39.93492892,-5.47331838,5.47331838,5
116.2685351,39.93510064,-6.946622929,6.946622929,5
116.2685173,39.93527244,-4.969476708,4.969476708,5
116.2684831,39.93544302,-6.639523083,6.639523083,5
116.2684627,39.93561514,-5.680621043,5.680621043,5
116.2684671,39.93579004,-5.080711389,5.080711389,5
116.268461,39.93596506,-4.949792534,4.949792534,5
116.2684517,39.93614112,-2.180657585,2.180657585,3
116.2684432,39.93631731,0.854928579,0.854928579,1
116.2684367,39.93649178,1.119037262,1.119037262,1
116.2684302,39.93666286,2.528622391,2.528622391,3
116.2684227,39.9368245,0.026561638,0.026561638,1
116.2684156,39.93697239,0.106725412,0.106725412,1
116.2684236,39.93711076,1.549301658,1.549301658,2
116.268406,39.93724526,1.335910847,1.335910847,2
116.2683975,39.93738383,1.817863896,1.817863896,3
116.2683907,39.93752819,2.211752009,2.211752009,3
116.2683874,39.93767883,3.225825493,3.225825493,4
116.2683832,39.93783567,2.581706734,2.581706734,3
116.2683826,39.93799871,1.298897084,1.298897084,2
116.2683906,39.93816693,1.158779796,1.158779796,1
116.2683964,39.93833707,0.760817986,0.760817986,1
116.2683991,39.93850634,1.480958457,1.480958457,2
116.2683979,39.93867468,2.40335376,2.40335376,3
116.2683993,39.93884101,2.713476398,2.713476398,4
116.2683995,39.93900474,3.052442777,3.052442777,4
116.2684011,39.93916548,3.288623288,3.288623288,4
116.2684033,39.93932366,3.351287334,3.351287334,4
116.2684065,39.93947924,3.41107967,3.41107967,4
116.2684095,39.93963042,3.401374509,3.401374509,4
116.2684137,39.93977663,3.439023321,3.439023321,4
116.2684172,39.93991882,3.38043026,3.38043026,4
116.2684198,39.94005539,3.305260622,3.305260622,4
116.2684271,39.94018475,3.216070001,3.216070001,4
116.2684319,39.94030721,3.066464029,3.066464029,4
116.2684336,39.94042548,2.97665728,2.97665728,4
116.2684387,39.94054217,2.948708786,2.948708786,4
116.2684174,39.94065772,2.685975312,2.685975312,4
116.2684091,39.94077021,2.925878288,2.925878288,4
116.2684228,39.9408774,3.106912118,3.106912118,4
116.2684455,39.94098217,3.155632738,3.155632738,4
116.2684564,39.94108543,3.18961695,3.18961695,4
116.2684624,39.94118739,3.238924761,3.238924761,4
116.2684698,39.94128859,3.092604937,3.092604937,4
116.268477,39.9413888,3.265127161,3.265127161,4
116.2684862,39.94148758,3.120400287,3.120400287,4
116.268489,39.9415867,2.359145812,2.359145812,3
116.2685118,39.94168144,2.209645343,2.209645343,3
116.2685604,39.94176983,2.246611758,2.246611758,3
116.2686012,39.94185912,1.921645066,1.921645066,3
116.2686277,39.94194978,2.248252323,2.248252323,3
116.268661,39.94203766,2.004059823,2.004059823,3
116.268696,39.94212343,2.263463482,2.263463482,3
116.2687168,39.94221394,2.015044371,2.015044371,3
116.2687293,39.94230888,2.383012517,2.383012517,3
116.2687024,39.94240839,1.958120611,1.958120611,3
116.2687262,39.94250723,2.936066035,2.936066035,4
116.2687289,39.94261885,3.020966408,3.020966408,4
116.2687845,39.94272626,3.218117726,3.218117726,4
116.2688518,39.94283537,3.183258374,3.183258374,4
116.2688974,39.94298157,3.364261296,3.364261296,4
116.2689707,39.94319967,3.287685328,3.287685328,4
116.2690067,39.94328492,3.428667965,3.428667965,4
116.2690346,39.94335131,3.405677732,3.405677732,4
116.2690528,39.94340175,3.31616527,3.31616527,4
116.2690929,39.94345135,3.206953137,3.206953137,4
116.2690912,39.94347758,3.231185414,3.231185414,4
116.2691055,39.94350378,3.117218862,3.117218862,4
116.2691188,39.94353211,3.210653859,3.210653859,4
116.2691269,39.94355886,3.283191328,3.283191328,4
116.2691536,39.94358469,3.305593388,3.305593388,4
116.2691714,39.94360967,3.387829697,3.387829697,4
116.2691801,39.94363167,3.42676138,3.42676138,4
116.269182,39.94364723,3.405702396,3.405702396,4
116.269182,39.94364723,3.387374939,3.387374939,4
116.269182,39.94364723,3.346385833,3.346385833,4
116.269182,39.94364723,3.344285901,3.344285901,4
116.269182,39.94364723,3.36562539,3.36562539,4
116.269182,39.94364723,3.335442208,3.335442208,4
116.269182,39.94364723,3.311253344,3.311253344,4
116.269182,39.94364723,3.335873621,3.335873621,4
116.269182,39.94364723,3.362121756,3.362121756,4
116.269182,39.94364723,3.268413545,3.268413545,4
116.2691905,39.9436596,2.731073627,2.731073627,4
116.2691855,39.94367103,2.456689875,2.456689875,3
116.2691667,39.94371467,2.382654139,2.382654139,3
116.2691961,39.94375801,2.343772588,2.343772588,3
116.269221,39.94378772,2.336532592,2.336532592,3
116.269257,39.94379049,2.21513983,2.21513983,3
116.269257,39.94379049,2.487404631,2.487404631,3
116.269257,39.94379049,2.538675189,2.538675189,3
116.269257,39.94379049,2.695530477,2.695530477,4
116.269257,39.94379049,2.66532771,2.66532771,4
116.269257,39.94379049,2.630866821,2.630866821,3
116.269257,39.94379049,3.020412176,3.020412176,4
116.269257,39.94379049,2.684371078,2.684371078,4
116.269257,39.94379049,2.590084189,2.590084189,3
116.269257,39.94379049,2.437977074,2.437977074,3
116.269257,39.94379049,2.402133029,2.402133029,3
116.269257,39.94379049,2.548840977,2.548840977,3
116.269257,39.94379049,2.356933223,2.356933223,3
116.269257,39.94379049,2.323615694,2.323615694,3
116.269257,39.94379049,2.227983245,2.227983245,3
116.269257,39.94379049,2.440753057,2.440753057,3
116.2692441,39.94381231,2.99427993,2.99427993,4
116.2692359,39.94381644,3.151296729,3.151296729,4
116.2692306,39.94382011,3.077975905,3.077975905,4
116.2692306,39.94382011,3.170141803,3.170141803,4
116.2692306,39.94382011,3.244048074,3.244048074,4
116.2692232,39.94382281,3.213452888,3.213452888,4
116.2692108,39.943823,3.293713107,3.293713107,4
116.2691989,39.94382558,3.256477054,3.256477054,4
116.2691896,39.94383432,3.280365529,3.280365529,4
116.2691672,39.943848,3.21173819,3.21173819,4
116.2691585,39.94387312,3.16099145,3.16099145,4
116.2691716,39.94390783,3.167921118,3.167921118,4
116.2691861,39.94394809,2.975891528,2.975891528,4
116.2691997,39.94398719,2.648838507,2.648838507,4
116.2692119,39.94401976,2.768564595,2.768564595,4
116.2692196,39.94404308,2.479797917,2.479797917,3
116.2692262,39.9440677,2.810429654,2.810429654,4
116.2692262,39.9440677,2.945267455,2.945267455,4
116.2692262,39.9440677,2.984869961,2.984869961,4
116.2692262,39.9440677,3.012710466,3.012710466,4
116.2692262,39.9440677,3.204747679,3.204747679,4
116.2692262,39.9440677,3.129125941,3.129125941,4
116.2692262,39.9440677,2.763828534,2.763828534,4
116.2692262,39.9440677,2.016790573,2.016790573,3
116.2692262,39.9440677,-1.454353541,1.454353541,2
116.2692262,39.9440677,-2.670770948,2.670770948,4
116.2692262,39.9440677,-2.479729928,2.479729928,3
116.2692262,39.9440677,-2.009894618,2.009894618,3
116.2692262,39.9440677,0.950925412,0.950925412,1
116.2692262,39.9440677,-0.637130619,0.637130619,1
116.2692262,39.9440677,-0.965067652,0.965067652,1
116.2692262,39.9440677,-0.177595688,0.177595688,1
116.2692262,39.9440677,1.229546442,1.229546442,2
116.2692262,39.9440677,1.404141965,1.404141965,2
116.2692262,39.9440677,1.655823468,1.655823468,2
116.2692262,39.9440677,2.255853748,2.255853748,3
116.2692262,39.9440677,1.145265201,1.145265201,1
116.2692262,39.9440677,0.048598019,0.048598019,1
116.2692262,39.9440677,-0.367773736,0.367773736,1
116.2692262,39.9440677,1.172284016,1.172284016,1
116.2692262,39.9440677,0.247471246,0.247471246,1
116.2692262,39.9440677,1.024965817,1.024965817,1
116.2692262,39.9440677,1.887101886,1.887101886,3
116.2692262,39.9440677,2.584424789,2.584424789,3
116.2692262,39.9440677,2.622886792,2.622886792,3
116.2692262,39.9440677,2.633778349,2.633778349,3
116.2692262,39.9440677,2.444395156,2.444395156,3
116.2692262,39.9440677,2.654378509,2.654378509,4
116.2692262,39.9440677,3.402450077,3.402450077,4
116.2692262,39.9440677,3.358023539,3.358023539,4
116.2692262,39.9440677,3.284292641,3.284292641,4
116.2692262,39.9440677,3.323581845,3.323581845,4
116.2692262,39.9440677,3.09266249,3.09266249,4
116.2692262,39.9440677,2.740981785,2.740981785,4
116.2692262,39.9440677,2.840508361,2.840508361,4
116.2692262,39.9440677,2.370448605,2.370448605,3
116.26923,39.94410058,2.072010623,2.072010623,3
116.2692317,39.94410672,2.536428939,2.536428939,3
116.2692372,39.94412033,2.395589807,2.395589807,3
116.269241,39.94413227,2.899220986,2.899220986,4
116.2692452,39.94414776,3.191201623,3.191201623,4
116.269247,39.94416161,2.587512684,2.587512684,3
116.2692488,39.94417928,2.663435889,2.663435889,4
116.2692518,39.9442007,2.978955359,2.978955359,4
116.2692557,39.94422903,3.09966437,3.09966437,4
116.2692601,39.9442669,2.988658472,2.988658472,4
116.2692653,39.9443131,3.101525207,3.101525207,4
116.269272,39.94436528,3.062799453,3.062799453,4
116.2692797,39.94442581,3.388872131,3.388872131,4
116.269288,39.94449203,3.368301205,3.368301205,4
116.2692975,39.94455881,3.398140616,3.398140616,4
116.2693084,39.94462779,3.273501612,3.273501612,4
116.269328,39.94475955,3.286555802,3.286555802,4
116.2693369,39.94481949,3.139230281,3.139230281,4
116.2693441,39.94486875,3.261721398,3.261721398,4
116.2693491,39.9449174,2.327031045,2.327031045,3
116.2693538,39.9449636,2.458392399,2.458392399,3
116.2693633,39.94501694,2.429654051,2.429654051,3
116.2693722,39.94506873,1.764288323,1.764288323,3
116.2693834,39.94511428,2.215652725,2.215652725,3
116.2693884,39.94514955,2.669421499,2.669421499,4
116.2693925,39.94517597,2.597407282,2.597407282,3
116.2693968,39.94519878,3.24922037,3.24922037,4
116.2694015,39.94521883,3.206409447,3.206409447,4
116.2694067,39.94524203,3.157654693,3.157654693,4
116.269413,39.94526702,3.251532549,3.251532549,4
116.26942,39.94528879,3.003172187,3.003172187,4
116.2694148,39.94530819,2.925082072,2.925082072,4
116.2694264,39.94533192,2.52903685,2.52903685,3
116.2694411,39.94535607,2.549967018,2.549967018,3
116.2694603,39.94537843,3.265330958,3.265330958,4
116.2694907,39.94540099,3.305963226,3.305963226,4
116.2695274,39.9454234,2.685108606,2.685108606,4
116.2695714,39.94543864,2.717150428,2.717150428,4
116.2696258,39.94544388,3.069006155,3.069006155,4
116.2696446,39.94544345,3.088101806,3.088101806,4
116.2697106,39.94543983,3.270795932,3.270795932,4
116.2697779,39.94543736,3.312717516,3.312717516,4
116.2698159,39.94543445,3.297008561,3.297008561,4
116.2698709,39.94543074,3.212900835,3.212900835,4
116.2699225,39.94542673,2.601123083,2.601123083,3
116.269975,39.9454229,2.230458157,2.230458157,3
116.2700199,39.94541989,2.310671659,2.310671659,3
116.2700596,39.94541638,2.297610453,2.297610453,3
116.2701086,39.94541266,2.330527435,2.330527435,3
116.2701788,39.94540904,2.41867794,2.41867794,3
116.2702641,39.9454079,2.367623833,2.367623833,3
116.2703774,39.94540166,2.280605163,2.280605163,3
116.2704854,39.94539661,2.364915635,2.364915635,3
116.2705648,39.94539639,2.405987435,2.405987435,3
116.270626,39.9453942,2.470161295,2.470161295,3
116.2706833,39.945393,2.54646919,2.54646919,3
116.2707383,39.94539724,2.46228289,2.46228289,3
116.2707974,39.94540255,2.59561388,2.59561388,3
116.2708466,39.94540419,2.539166687,2.539166687,3
116.2708722,39.94540065,2.580432759,2.580432759,3
116.2708824,39.94539688,2.543520359,2.543520359,3
116.2708824,39.94539688,2.508450375,2.508450375,3
116.2708824,39.94539688,2.503174113,2.503174113,3
116.2708824,39.94539688,2.546795816,2.546795816,3
116.2708862,39.94537953,2.586130633,2.586130633,3
116.2708911,39.94537201,2.590982059,2.590982059,3
116.270899,39.94536488,2.592697791,2.592697791,3
116.2709066,39.9453539,2.517271904,2.517271904,3
116.2709286,39.94534233,3.196193834,3.196193834,4
116.2709801,39.94533159,3.18956236,3.18956236,4
116.2710548,39.9453279,3.169305089,3.169305089,4
116.2711386,39.94532703,3.148320066,3.148320066,4
116.2712311,39.94532698,3.17897869,3.17897869,4
116.2713328,39.94532577,3.074755877,3.074755877,4
116.2714363,39.94531875,3.196014801,3.196014801,4
116.271548,39.94531236,3.088002956,3.088002956,4
116.2716743,39.94530703,3.229685069,3.229685069,4
116.2718072,39.94530326,3.250170447,3.250170447,4
116.2719372,39.94530068,3.249428799,3.249428799,4
116.2720629,39.94529623,3.314362657,3.314362657,4
116.2721816,39.94529167,3.387027255,3.387027255,4
116.2724069,39.94529485,3.333914323,3.333914323,4
116.2725021,39.9452941,3.37640374,3.37640374,4
116.2725749,39.94529447,3.388572351,3.388572351,4
116.2726154,39.9452968,3.313176502,3.313176502,4
116.2726383,39.94529901,3.191363555,3.191363555,4
116.2726528,39.94529984,2.887601915,2.887601915,4
116.2726615,39.94530021,2.650165107,2.650165107,4
116.2726615,39.94530021,2.693063939,2.693063939,4
116.2726615,39.94530021,3.107844218,3.107844218,4
116.2726615,39.94530021,3.317674406,3.317674406,4
116.2726615,39.94530021,3.397035085,3.397035085,4
116.2726615,39.94530021,3.370650004,3.370650004,4
116.2726615,39.94530021,3.403066074,3.403066074,4
116.2726615,39.94530021,3.335582925,3.335582925,4
116.2726615,39.94530021,3.372157494,3.372157494,4
116.2726615,39.94530021,3.271922828,3.271922828,4
116.2726615,39.94530021,3.34061256,3.34061256,4
116.2726615,39.94530021,3.161637029,3.161637029,4
116.2726615,39.94530021,2.876006645,2.876006645,4
116.2726615,39.94530021,2.832453252,2.832453252,4
116.2726615,39.94530021,2.918316334,2.918316334,4
116.2726615,39.94530021,2.230078559,2.230078559,3
116.2726615,39.94530021,3.081088213,3.081088213,4
116.2726615,39.94530021,2.717130141,2.717130141,4
116.2726615,39.94530021,2.657464503,2.657464503,4
116.2726615,39.94530021,2.752441092,2.752441092,4
116.2726615,39.94530021,2.760080147,2.760080147,4
116.2726615,39.94530021,3.057960925,3.057960925,4
116.2726615,39.94530021,2.785869819,2.785869819,4
116.2726615,39.94530021,2.705046702,2.705046702,4
116.2726615,39.94530021,3.314009606,3.314009606,4
116.2726615,39.94530021,3.288195781,3.288195781,4
116.2726615,39.94530021,3.343945531,3.343945531,4
116.2726615,39.94530021,3.323177718,3.323177718,4
116.2726615,39.94530021,3.336349899,3.336349899,4
116.2726615,39.94530021,3.369720189,3.369720189,4
116.2726615,39.94530021,3.226341326,3.226341326,4
116.2726615,39.94530021,2.900092105,2.900092105,4
116.2726615,39.94530021,2.52952543,2.52952543,3
116.2726615,39.94530021,2.558661735,2.558661735,3
116.2726406,39.94529608,1.883400782,1.883400782,3
116.2726663,39.94529924,1.029379298,1.029379298,1
116.2726765,39.94530029,-0.275103756,0.275103756,1
116.2726911,39.94530122,0.198607406,0.198607406,1
116.2727123,39.9453028,2.042538123,2.042538123,3
116.2727324,39.9453055,1.723427303,1.723427303,3
116.2727473,39.94530663,1.396194981,1.396194981,2
116.2727547,39.94530791,1.754407113,1.754407113,3
116.2727624,39.94530876,1.724652329,1.724652329,3
116.2727624,39.94530876,2.972324069,2.972324069,4
116.2727624,39.94530876,3.165098351,3.165098351,4
116.2727624,39.94530876,1.904673808,1.904673808,3
116.2727624,39.94530876,1.436018579,1.436018579,2
116.2727624,39.94530876,2.031413482,2.031413482,3
116.2727624,39.94530876,2.385238388,2.385238388,3
116.2727624,39.94530876,2.505552655,2.505552655,3
116.2727624,39.94530876,2.425247438,2.425247438,3
116.2727624,39.94530876,2.912530437,2.912530437,4
116.2727624,39.94530876,3.30449288,3.30449288,4
116.2727624,39.94530876,3.444878206,3.444878206,4
116.2727624,39.94530876,3.423064944,3.423064944,4
116.2728064,39.94531862,3.417408577,3.417408577,4
116.2728232,39.94532087,3.460084941,3.460084941,4
116.2728439,39.94532305,3.431001502,3.431001502,4
116.2728439,39.94532305,3.394017133,3.394017133,4
116.2728439,39.94532305,3.343564301,3.343564301,4
116.2728439,39.94532305,3.292748949,3.292748949,4
116.2728439,39.94532305,3.161677874,3.161677874,4
116.2728439,39.94532305,3.069279947,3.069279947,4
116.2728439,39.94532305,2.565003475,2.565003475,3
116.2728439,39.94532305,2.798733381,2.798733381,4
116.2728439,39.94532305,3.015379829,3.015379829,4
116.2728439,39.94532305,3.127948634,3.127948634,4
116.2728439,39.94532305,3.154899703,3.154899703,4
116.2728439,39.94532305,3.310952358,3.310952358,4
116.2728439,39.94532305,3.358368993,3.358368993,4
116.2728439,39.94532305,3.364071933,3.364071933,4
116.2728439,39.94532305,3.42278471,3.42278471,4
116.2728439,39.94532305,3.436733077,3.436733077,4
116.2728439,39.94532305,3.428239985,3.428239985,4
116.2728439,39.94532305,3.389907502,3.389907502,4
116.2728694,39.94532748,3.245931076,3.245931076,4
116.2728804,39.94532815,3.223339689,3.223339689,4
116.2728886,39.94532863,3.305613135,3.305613135,4
116.2728978,39.94532911,3.373351681,3.373351681,4
116.2729119,39.94532991,3.373034807,3.373034807,4
116.27295,39.94532898,3.374463781,3.374463781,4
116.273,39.94532735,3.359607684,3.359607684,4
116.2730678,39.94532597,3.367473687,3.367473687,4
116.2731477,39.94532376,3.380983785,3.380983785,4
116.2732278,39.94532273,3.396047868,3.396047868,4
116.2733037,39.9453219,3.395696413,3.395696413,4
116.273378,39.94532099,3.397828884,3.397828884,4
116.2734395,39.94531523,3.401155081,3.401155081,4
116.2735053,39.94531487,3.413308867,3.413308867,4
116.2735631,39.94531405,3.426025228,3.426025228,4
116.27362,39.9453138,3.409841784,3.409841784,4
116.273676,39.94531353,3.413200041,3.413200041,4
116.2737373,39.94531257,3.390439883,3.390439883,4
116.2738074,39.94531004,3.412589907,3.412589907,4
116.2738875,39.94530684,3.405347342,3.405347342,4
116.2739735,39.94530336,3.402810192,3.402810192,4
116.2740679,39.9452998,3.368927211,3.368927211,4
116.2741648,39.94529703,3.364418696,3.364418696,4
116.2742641,39.94529353,3.368309797,3.368309797,4
116.2743607,39.94529001,3.359409592,3.359409592,4
116.2744489,39.9452882,3.338414909,3.338414909,4
116.2745249,39.94528819,3.344803614,3.344803614,4
116.2745915,39.94528709,3.327994077,3.327994077,4
116.2746474,39.94528666,3.350892472,3.350892472,4
116.2746792,39.94528685,3.361961809,3.361961809,4
116.2746969,39.94528728,3.36962116,3.36962116,4
116.2746969,39.94528728,3.395007103,3.395007103,4
116.2746969,39.94528728,3.392217591,3.392217591,4
116.2746969,39.94528728,3.388572693,3.388572693,4
116.2746969,39.94528728,3.390418175,3.390418175,4
116.2746969,39.94528728,3.415487441,3.415487441,4
116.2746969,39.94528728,3.400668629,3.400668629,4
116.2746969,39.94528728,3.406946526,3.406946526,4
116.2746969,39.94528728,3.363637533,3.363637533,4
116.2746969,39.94528728,3.373862201,3.373862201,4
116.2746969,39.94528728,3.388834748,3.388834748,4
116.2746969,39.94528728,3.4062406,3.4062406,4
116.2746969,39.94528728,3.402614835,3.402614835,4
116.2746969,39.94528728,3.391890592,3.391890592,4
116.2746969,39.94528728,3.373890705,3.373890705,4
116.2746969,39.94528728,3.40733199,3.40733199,4
116.2746969,39.94528728,3.40061773,3.40061773,4
116.2746969,39.94528728,3.402788972,3.402788972,4
116.2746969,39.94528728,3.399547529,3.399547529,4
116.2746969,39.94528728,3.403283723,3.403283723,4
116.2746969,39.94528728,3.412593182,3.412593182,4
116.2746969,39.94528728,3.41299549,3.41299549,4
116.2746969,39.94528728,3.403179071,3.403179071,4
116.2746969,39.94528728,3.392754907,3.392754907,4
116.2746969,39.94528728,3.35291284,3.35291284,4
116.2746969,39.94528728,3.366709786,3.366709786,4
116.2746969,39.94528728,3.32541418,3.32541418,4
116.2746969,39.94528728,3.361119575,3.361119575,4
116.2746969,39.94528728,3.351179531,3.351179531,4
116.2746969,39.94528728,3.31688835,3.31688835,4
116.2746969,39.94528728,3.312342701,3.312342701,4
116.2746969,39.94528728,3.190882695,3.190882695,4
116.2746969,39.94528728,3.313459017,3.313459017,4
116.2746969,39.94528728,3.301670531,3.301670531,4
116.2746969,39.94528728,3.2795383,3.2795383,4
116.2746969,39.94528728,3.276053124,3.276053124,4
116.2746969,39.94528728,3.389422525,3.389422525,4
116.2746969,39.94528728,3.337987802,3.337987802,4
116.2746969,39.94528728,3.308767938,3.308767938,4
116.2746969,39.94528728,3.288285541,3.288285541,4
116.2746969,39.94528728,2.843783908,2.843783908,4
116.2746969,39.94528728,2.904959811,2.904959811,4
116.2746969,39.94528728,2.574610467,2.574610467,3
116.2746969,39.94528728,2.291359753,2.291359753,3
116.2746969,39.94528728,2.60344255,2.60344255,3
116.2746969,39.94528728,1.905067142,1.905067142,3
116.2746969,39.94528728,1.244856747,1.244856747,2
116.2746969,39.94528728,1.715038613,1.715038613,3
116.2746969,39.94528728,2.061606931,2.061606931,3
116.2746969,39.94528728,2.578481438,2.578481438,3
116.2746969,39.94528728,-0.201924789,0.201924789,1
116.2746969,39.94528728,-1.38598721,1.38598721,2
116.2746969,39.94528728,2.028554376,2.028554376,3
116.2746969,39.94528728,-1.305400087,1.305400087,2
116.2746969,39.94528728,-1.204779863,1.204779863,2
116.2746969,39.94528728,-3.33423141,3.33423141,4
116.2746969,39.94528728,-4.767961543,4.767961543,5
116.2746969,39.94528728,-1.960619791,1.960619791,3
116.2746969,39.94528728,-0.21567286,0.21567286,1
116.2746969,39.94528728,3.063850936,3.063850936,4
116.2746969,39.94528728,2.721733108,2.721733108,4
116.2746969,39.94528728,2.721369542,2.721369542,4
116.2746969,39.94528728,3.10430661,3.10430661,4
116.2746969,39.94528728,3.277977341,3.277977341,4
116.2746969,39.94528728,3.286192272,3.286192272,4
116.2746969,39.94528728,3.380310868,3.380310868,4
116.2746969,39.94528728,3.27830629,3.27830629,4
116.2746969,39.94528728,3.252072493,3.252072493,4
116.2746969,39.94528728,3.247121506,3.247121506,4
116.2746969,39.94528728,3.279002519,3.279002519,4
116.2746969,39.94528728,3.319135414,3.319135414,4
116.2746969,39.94528728,3.379000453,3.379000453,4
116.2746969,39.94528728,3.29710619,3.29710619,4
116.2746969,39.94528728,3.300402098,3.300402098,4
116.2746969,39.94528728,3.333512826,3.333512826,4
116.2746969,39.94528728,3.350381658,3.350381658,4
116.2746969,39.94528728,3.372800396,3.372800396,4
116.2746969,39.94528728,3.37864982,3.37864982,4
116.2746969,39.94528728,3.399500129,3.399500129,4
116.2746969,39.94528728,3.442458993,3.442458993,4
116.2746969,39.94528728,3.394114791,3.394114791,4
116.2746969,39.94528728,3.405229395,3.405229395,4
116.2746969,39.94528728,2.785778072,2.785778072,4
